pizza,weekdays,month,hour,size,how_many_times_ordered
The Spinach Supreme Pizza,wednesday,1,18,M,1
The Spinach Supreme Pizza,wednesday,1,18,S,1
The Spinach Supreme Pizza,wednesday,1,19,S,1
The Spinach Supreme Pizza,wednesday,1,20,S,2
The Spinach Supreme Pizza,wednesday,1,21,M,1
The Spinach Supreme Pizza,wednesday,1,21,S,1
The Spinach Supreme Pizza,wednesday,2,11,S,1
The Spinach Supreme Pizza,wednesday,2,12,L,2
The Spinach Supreme Pizza,wednesday,2,12,S,1
The Spinach Supreme Pizza,wednesday,2,13,M,1
The Spinach Supreme Pizza,wednesday,2,16,S,1
The Spinach Supreme Pizza,wednesday,2,17,L,1
The Spinach Supreme Pizza,wednesday,2,17,M,1
The Spinach Supreme Pizza,wednesday,2,19,L,1
The Spinach Supreme Pizza,wednesday,2,19,S,2
The Spinach Supreme Pizza,wednesday,2,21,M,1
The Spinach Supreme Pizza,wednesday,3,13,M,1
The Spinach Supreme Pizza,wednesday,3,13,S,1
The Spinach Supreme Pizza,wednesday,3,14,M,1
The Spinach Supreme Pizza,wednesday,3,15,M,1
The Spinach Supreme Pizza,wednesday,3,17,L,1
The Spinach Supreme Pizza,wednesday,3,17,S,1
The Spinach Supreme Pizza,wednesday,3,19,M,2
The Spinach Supreme Pizza,wednesday,3,20,L,1
The Spinach Supreme Pizza,wednesday,4,11,M,1
The Spinach Supreme Pizza,wednesday,4,11,S,3
The Spinach Supreme Pizza,wednesday,4,12,L,2
The Spinach Supreme Pizza,wednesday,4,12,S,1
The Spinach Supreme Pizza,wednesday,4,13,L,2
The Spinach Supreme Pizza,wednesday,4,13,M,1
The Spinach Supreme Pizza,wednesday,4,13,S,3
The Spinach Supreme Pizza,wednesday,4,16,M,1
The Spinach Supreme Pizza,wednesday,4,17,L,1
The Spinach Supreme Pizza,wednesday,4,18,L,1
The Spinach Supreme Pizza,wednesday,4,18,M,1
The Spinach Supreme Pizza,wednesday,4,18,S,1
The Spinach Supreme Pizza,wednesday,4,19,L,1
The Spinach Supreme Pizza,wednesday,4,19,S,1
The Spinach Supreme Pizza,wednesday,4,20,M,1
The Spinach Supreme Pizza,wednesday,4,20,S,1
The Spinach Supreme Pizza,wednesday,4,22,S,1
The Spinach Supreme Pizza,wednesday,5,12,M,2
The Spinach Supreme Pizza,wednesday,5,13,M,1
The Spinach Supreme Pizza,wednesday,5,13,S,1
The Spinach Supreme Pizza,wednesday,5,18,L,1
The Spinach Supreme Pizza,wednesday,5,18,M,1
The Spinach Supreme Pizza,wednesday,5,20,M,1
The Spinach Supreme Pizza,wednesday,5,20,S,1
The Spinach Supreme Pizza,wednesday,5,21,S,1
The Spinach Supreme Pizza,wednesday,6,12,L,3
The Spinach Supreme Pizza,wednesday,6,12,M,1
The Spinach Supreme Pizza,wednesday,6,12,S,1
The Spinach Supreme Pizza,wednesday,6,13,M,1
The Spinach Supreme Pizza,wednesday,6,14,L,1
The Spinach Supreme Pizza,wednesday,6,16,M,1
The Spinach Supreme Pizza,wednesday,6,18,M,1
The Spinach Supreme Pizza,wednesday,6,19,S,1
The Spinach Supreme Pizza,wednesday,6,20,M,1
The Spinach Supreme Pizza,wednesday,7,12,S,2
The Spinach Supreme Pizza,wednesday,7,14,S,1
The Spinach Supreme Pizza,wednesday,7,15,M,1
The Spinach Supreme Pizza,wednesday,7,16,L,1
The Spinach Supreme Pizza,wednesday,7,16,M,1
The Spinach Supreme Pizza,wednesday,7,17,L,2
The Spinach Supreme Pizza,wednesday,7,18,S,3
The Spinach Supreme Pizza,wednesday,7,21,S,1
The Spinach Supreme Pizza,wednesday,7,22,M,1
The Spinach Supreme Pizza,wednesday,8,11,L,1
The Spinach Supreme Pizza,wednesday,8,12,S,1
The Spinach Supreme Pizza,wednesday,8,13,L,1
The Spinach Supreme Pizza,wednesday,8,14,S,2
The Spinach Supreme Pizza,wednesday,8,17,S,2
The Spinach Supreme Pizza,wednesday,8,19,S,2
The Spinach Supreme Pizza,wednesday,8,20,S,1
The Spinach Supreme Pizza,wednesday,8,22,L,1
The Spinach Supreme Pizza,wednesday,9,12,M,1
The Spinach Supreme Pizza,wednesday,9,12,S,3
The Spinach Supreme Pizza,wednesday,9,15,L,1
The Spinach Supreme Pizza,wednesday,9,16,S,2
The Spinach Supreme Pizza,wednesday,9,17,S,1
The Spinach Supreme Pizza,wednesday,9,18,L,2
The Spinach Supreme Pizza,wednesday,9,19,S,1
The Spinach Supreme Pizza,wednesday,10,11,M,1
The Spinach Supreme Pizza,wednesday,10,13,S,3
The Spinach Supreme Pizza,wednesday,10,15,M,1
The Spinach Supreme Pizza,wednesday,10,16,L,2
The Spinach Supreme Pizza,wednesday,10,16,M,1
The Spinach Supreme Pizza,wednesday,10,16,S,2
The Spinach Supreme Pizza,wednesday,10,17,L,2
The Spinach Supreme Pizza,wednesday,10,20,S,1
The Spinach Supreme Pizza,wednesday,11,13,M,2
The Spinach Supreme Pizza,wednesday,11,13,S,1
The Spinach Supreme Pizza,wednesday,11,17,S,1
The Spinach Supreme Pizza,wednesday,11,18,M,1
The Spinach Supreme Pizza,wednesday,11,18,S,2
The Spinach Supreme Pizza,wednesday,11,20,M,1
The Spinach Supreme Pizza,wednesday,12,11,M,1
The Spinach Supreme Pizza,wednesday,12,11,S,1
The Spinach Supreme Pizza,wednesday,12,12,L,1
The Spinach Supreme Pizza,wednesday,12,13,L,1
The Spinach Supreme Pizza,wednesday,12,13,M,1
The Spinach Supreme Pizza,wednesday,12,13,S,1
The Spinach Supreme Pizza,wednesday,12,15,M,1
The Spinach Supreme Pizza,wednesday,12,15,S,1
The Spinach Supreme Pizza,wednesday,12,16,M,1
The Spinach Supreme Pizza,wednesday,12,18,M,1
The Spinach and Feta Pizza,friday,1,11,L,1
The Spinach and Feta Pizza,friday,1,11,S,1
The Spinach and Feta Pizza,friday,1,12,M,1
The Spinach and Feta Pizza,friday,1,13,M,1
The Spinach and Feta Pizza,friday,1,13,S,2
The Spinach and Feta Pizza,friday,1,15,S,1
The Spinach and Feta Pizza,friday,1,16,L,1
The Spinach and Feta Pizza,friday,1,16,M,2
The Spinach and Feta Pizza,friday,1,17,M,3
The Spinach and Feta Pizza,friday,1,19,L,1
The Spinach and Feta Pizza,friday,1,19,M,2
The Spinach and Feta Pizza,friday,1,19,S,3
The Spinach and Feta Pizza,friday,1,20,L,2
The Spinach and Feta Pizza,friday,1,20,M,1
The Spinach and Feta Pizza,friday,2,13,L,2
The Spinach and Feta Pizza,friday,2,13,S,1
The Spinach and Feta Pizza,friday,2,14,M,1
The Spinach and Feta Pizza,friday,2,15,M,1
The Spinach and Feta Pizza,friday,2,16,S,3
The Spinach and Feta Pizza,friday,2,17,M,1
The Spinach and Feta Pizza,friday,2,17,S,1
The Spinach and Feta Pizza,friday,2,18,L,1
The Spinach and Feta Pizza,friday,2,18,M,1
The Spinach and Feta Pizza,friday,2,19,M,1
The Spinach and Feta Pizza,friday,2,20,L,1
The Spinach and Feta Pizza,friday,3,11,S,1
The Spinach and Feta Pizza,friday,3,12,L,1
The Spinach and Feta Pizza,friday,3,12,M,1
The Spinach and Feta Pizza,friday,3,12,S,3
The Spinach and Feta Pizza,friday,3,13,M,2
The Spinach and Feta Pizza,friday,3,14,L,1
The Spinach and Feta Pizza,friday,3,15,L,1
The Spinach and Feta Pizza,friday,3,15,S,1
The Spinach and Feta Pizza,friday,3,16,M,1
The Spinach and Feta Pizza,friday,3,17,M,2
The Spinach and Feta Pizza,friday,3,17,S,1
The Spinach and Feta Pizza,friday,3,18,M,1
The Spinach and Feta Pizza,friday,3,18,S,1
The Spinach and Feta Pizza,friday,3,19,S,2
The Spinach and Feta Pizza,friday,3,20,L,1
The Spinach and Feta Pizza,friday,3,21,L,2
The Spinach and Feta Pizza,friday,3,21,M,1
The Spinach and Feta Pizza,friday,3,21,S,2
The Spinach and Feta Pizza,friday,3,22,S,1
The Spinach and Feta Pizza,friday,4,11,M,1
The Spinach and Feta Pizza,friday,4,12,M,1
The Spinach and Feta Pizza,friday,4,13,M,2
The Spinach and Feta Pizza,friday,4,13,S,1
The Spinach and Feta Pizza,friday,4,15,M,1
The Spinach and Feta Pizza,friday,4,16,M,1
The Spinach and Feta Pizza,friday,4,17,S,3
The Spinach and Feta Pizza,friday,4,18,L,1
The Spinach and Feta Pizza,friday,4,19,M,3
The Spinach and Feta Pizza,friday,4,21,M,1
The Spinach and Feta Pizza,friday,5,11,M,1
The Spinach and Feta Pizza,friday,5,12,L,3
The Spinach and Feta Pizza,friday,5,13,L,1
The Spinach and Feta Pizza,friday,5,13,S,2
The Spinach and Feta Pizza,friday,5,14,L,1
The Spinach and Feta Pizza,friday,5,15,L,2
The Spinach and Feta Pizza,friday,5,16,L,1
The Spinach and Feta Pizza,friday,5,16,M,2
The Spinach and Feta Pizza,friday,5,17,M,1
The Spinach and Feta Pizza,friday,5,18,M,1
The Spinach and Feta Pizza,friday,5,19,L,1
The Spinach and Feta Pizza,friday,5,20,L,1
The Spinach and Feta Pizza,friday,5,20,M,2
The Spinach and Feta Pizza,friday,5,20,S,1
The Spinach and Feta Pizza,friday,5,21,L,1
The Spinach and Feta Pizza,friday,5,21,M,1
The Spinach and Feta Pizza,friday,5,22,M,3
The Spinach and Feta Pizza,friday,6,12,M,2
The Spinach and Feta Pizza,friday,6,12,S,2
The Spinach and Feta Pizza,friday,6,13,L,1
The Spinach and Feta Pizza,friday,6,13,S,1
The Spinach and Feta Pizza,friday,6,14,M,1
The Spinach and Feta Pizza,friday,6,14,S,1
The Spinach and Feta Pizza,friday,6,15,S,2
The Spinach and Feta Pizza,friday,6,16,L,1
The Spinach and Feta Pizza,friday,6,17,M,1
The Spinach and Feta Pizza,friday,6,18,L,1
The Spinach and Feta Pizza,friday,6,18,M,1
The Spinach and Feta Pizza,friday,6,18,S,1
The Spinach and Feta Pizza,friday,6,19,L,1
The Spinach and Feta Pizza,friday,6,19,S,1
The Spinach and Feta Pizza,friday,6,20,M,1
The Spinach and Feta Pizza,friday,6,20,S,2
The Spinach and Feta Pizza,friday,6,21,L,1
The Spinach and Feta Pizza,friday,7,11,L,1
The Spinach and Feta Pizza,friday,7,11,S,2
The Spinach and Feta Pizza,friday,7,12,L,2
The Spinach and Feta Pizza,friday,7,12,M,1
The Spinach and Feta Pizza,friday,7,12,S,1
The Spinach and Feta Pizza,friday,7,13,L,1
The Spinach and Feta Pizza,friday,7,13,M,1
The Spinach and Feta Pizza,friday,7,13,S,1
The Spinach and Feta Pizza,friday,7,15,M,1
The Spinach and Feta Pizza,friday,7,15,S,1
The Spinach and Feta Pizza,friday,7,16,L,1
The Spinach and Feta Pizza,friday,7,16,M,1
The Spinach and Feta Pizza,friday,7,16,S,1
The Spinach and Feta Pizza,friday,7,17,L,1
The Spinach and Feta Pizza,friday,7,18,L,1
The Spinach and Feta Pizza,friday,7,18,M,1
The Spinach and Feta Pizza,friday,7,19,L,1
The Spinach and Feta Pizza,friday,7,19,M,1
The Spinach and Feta Pizza,friday,7,19,S,3
The Spinach and Feta Pizza,friday,7,20,L,1
The Spinach and Feta Pizza,friday,7,20,M,2
The Spinach and Feta Pizza,friday,7,20,S,1
The Spinach and Feta Pizza,friday,7,21,L,1
The Spinach and Feta Pizza,friday,7,21,M,1
The Spinach and Feta Pizza,friday,7,22,M,2
The Spinach and Feta Pizza,friday,8,11,M,1
The Spinach and Feta Pizza,friday,8,12,S,1
The Spinach and Feta Pizza,friday,8,13,L,1
The Spinach and Feta Pizza,friday,8,13,M,3
The Spinach and Feta Pizza,friday,8,13,S,1
The Spinach and Feta Pizza,friday,8,15,M,1
The Spinach and Feta Pizza,friday,8,16,L,2
The Spinach and Feta Pizza,friday,8,16,M,3
The Spinach and Feta Pizza,friday,8,18,L,1
The Spinach and Feta Pizza,friday,8,18,M,2
The Spinach and Feta Pizza,friday,8,18,S,1
The Spinach and Feta Pizza,friday,8,19,M,1
The Spinach and Feta Pizza,friday,8,19,S,1
The Spinach and Feta Pizza,friday,8,20,L,1
The Spinach and Feta Pizza,friday,8,20,S,1
The Spinach and Feta Pizza,friday,8,21,L,1
The Spinach and Feta Pizza,friday,8,21,M,1
The Spinach and Feta Pizza,friday,8,22,M,1
The Spinach and Feta Pizza,friday,9,12,L,1
The Spinach and Feta Pizza,friday,9,13,M,3
The Spinach and Feta Pizza,friday,9,14,M,2
The Spinach and Feta Pizza,friday,9,14,S,1
The Spinach and Feta Pizza,friday,9,16,S,2
The Spinach and Feta Pizza,friday,9,18,L,1
The Spinach and Feta Pizza,friday,9,18,M,1
The Spinach and Feta Pizza,friday,9,18,S,2
The Spinach and Feta Pizza,friday,9,19,S,1
The Spinach and Feta Pizza,friday,9,20,L,2
The Spinach and Feta Pizza,friday,9,21,S,2
The Spinach and Feta Pizza,friday,9,22,M,1
The Spinach and Feta Pizza,friday,10,11,L,1
The Spinach and Feta Pizza,friday,10,12,L,2
The Spinach and Feta Pizza,friday,10,13,M,2
The Spinach and Feta Pizza,friday,10,13,S,1
The Spinach and Feta Pizza,friday,10,14,S,1
The Spinach and Feta Pizza,friday,10,16,L,1
The Spinach and Feta Pizza,friday,10,17,L,1
The Spinach and Feta Pizza,friday,10,17,M,1
The Spinach and Feta Pizza,friday,10,22,M,1
The Spinach and Feta Pizza,friday,11,12,L,1
The Spinach and Feta Pizza,friday,11,12,M,1
The Spinach and Feta Pizza,friday,11,12,S,2
The Spinach and Feta Pizza,friday,11,13,L,3
The Spinach and Feta Pizza,friday,11,14,M,1
The Spinach and Feta Pizza,friday,11,16,L,2
The Spinach and Feta Pizza,friday,11,16,M,1
The Spinach and Feta Pizza,friday,11,16,S,1
The Spinach and Feta Pizza,friday,11,17,S,1
The Spinach and Feta Pizza,friday,11,18,L,4
The Spinach and Feta Pizza,friday,11,18,M,2
The Spinach and Feta Pizza,friday,11,20,L,1
The Spinach and Feta Pizza,friday,11,21,L,1
The Spinach and Feta Pizza,friday,11,21,M,1
The Spinach and Feta Pizza,friday,11,22,L,1
The Spinach and Feta Pizza,friday,12,12,S,1
The Spinach and Feta Pizza,friday,12,13,L,1
The Spinach and Feta Pizza,friday,12,13,M,1
The Spinach and Feta Pizza,friday,12,14,L,1
The Spinach and Feta Pizza,friday,12,16,M,1
The Spinach and Feta Pizza,friday,12,16,S,1
The Spinach and Feta Pizza,friday,12,17,M,2
The Spinach and Feta Pizza,friday,12,21,S,1
The Spinach and Feta Pizza,friday,12,22,S,1
The Spinach and Feta Pizza,monday,1,11,L,1
The Spinach and Feta Pizza,monday,1,11,M,2
The Spinach and Feta Pizza,monday,1,16,L,1
The Spinach and Feta Pizza,monday,1,16,M,2
The Spinach and Feta Pizza,monday,1,17,L,1
The Spinach and Feta Pizza,monday,1,17,M,2
The Spinach and Feta Pizza,monday,1,17,S,1
The Spinach and Feta Pizza,monday,1,18,L,1
The Spinach and Feta Pizza,monday,1,19,L,1
The Spinach and Feta Pizza,monday,1,19,M,1
The Spinach and Feta Pizza,monday,1,20,M,1
The Spinach and Feta Pizza,monday,2,12,S,1
The Spinach and Feta Pizza,monday,2,13,L,2
The Spinach and Feta Pizza,monday,2,14,L,1
The Spinach and Feta Pizza,monday,2,14,M,1
The Spinach and Feta Pizza,monday,2,16,M,1
The Spinach and Feta Pizza,monday,2,16,S,1
The Spinach and Feta Pizza,monday,2,17,S,1
The Spinach and Feta Pizza,monday,2,18,M,1
The Spinach and Feta Pizza,monday,2,18,S,1
The Spinach and Feta Pizza,monday,2,19,L,1
The Spinach and Feta Pizza,monday,2,19,M,1
The Spinach and Feta Pizza,monday,2,19,S,1
The Spinach and Feta Pizza,monday,2,20,L,1
The Spinach and Feta Pizza,monday,3,12,L,2
The Spinach and Feta Pizza,monday,3,12,S,1
The Spinach and Feta Pizza,monday,3,13,L,2
The Spinach and Feta Pizza,monday,3,13,M,1
The Spinach and Feta Pizza,monday,3,13,S,3
The Spinach and Feta Pizza,monday,3,15,S,2
The Spinach and Feta Pizza,monday,3,16,L,2
The Spinach and Feta Pizza,monday,3,16,S,2
The Spinach and Feta Pizza,monday,3,17,L,3
The Spinach and Feta Pizza,monday,3,18,L,2
The Spinach and Feta Pizza,monday,3,18,S,1
The Spinach and Feta Pizza,monday,3,19,L,1
The Spinach and Feta Pizza,monday,4,11,M,1
The Spinach and Feta Pizza,monday,4,12,L,1
The Spinach and Feta Pizza,monday,4,12,M,2
The Spinach and Feta Pizza,monday,4,13,M,1
The Spinach and Feta Pizza,monday,4,15,L,1
The Spinach and Feta Pizza,monday,4,16,M,1
The Spinach and Feta Pizza,monday,4,17,M,1
The Spinach and Feta Pizza,monday,4,17,S,1
The Spinach and Feta Pizza,monday,4,18,L,2
The Spinach and Feta Pizza,monday,4,18,S,2
The Spinach and Feta Pizza,monday,4,19,L,1
The Spinach and Feta Pizza,monday,4,20,M,1
The Spinach and Feta Pizza,monday,5,12,L,1
The Spinach and Feta Pizza,monday,5,12,M,1
The Spinach and Feta Pizza,monday,5,12,S,1
The Spinach and Feta Pizza,monday,5,13,L,1
The Spinach and Feta Pizza,monday,5,13,S,1
The Spinach and Feta Pizza,monday,5,14,M,1
The Spinach and Feta Pizza,monday,5,14,S,1
The Spinach and Feta Pizza,monday,5,15,M,1
The Spinach and Feta Pizza,monday,5,16,M,1
The Spinach and Feta Pizza,monday,5,16,S,2
The Spinach and Feta Pizza,monday,5,18,M,1
The Spinach and Feta Pizza,monday,5,19,L,1
The Spinach and Feta Pizza,monday,5,20,L,1
The Spinach and Feta Pizza,monday,5,21,M,1
The Spinach and Feta Pizza,monday,6,12,L,3
The Spinach and Feta Pizza,monday,6,12,M,2
The Spinach and Feta Pizza,monday,6,12,S,1
The Spinach and Feta Pizza,monday,6,13,M,4
The Spinach and Feta Pizza,monday,6,14,M,1
The Spinach and Feta Pizza,monday,6,15,L,1
The Spinach and Feta Pizza,monday,6,16,S,1
The Spinach and Feta Pizza,monday,6,17,L,2
The Spinach and Feta Pizza,monday,6,17,M,1
The Spinach and Feta Pizza,monday,6,18,M,1
The Spinach and Feta Pizza,monday,6,19,M,2
The Spinach and Feta Pizza,monday,6,20,M,3
The Spinach and Feta Pizza,monday,7,11,M,1
The Spinach and Feta Pizza,monday,7,12,L,1
The Spinach and Feta Pizza,monday,7,12,M,1
The Spinach and Feta Pizza,monday,7,13,L,1
The Spinach and Feta Pizza,monday,7,13,M,2
The Spinach and Feta Pizza,monday,7,17,L,1
The Spinach and Feta Pizza,monday,7,17,M,1
The Spinach and Feta Pizza,monday,7,18,L,1
The Spinach and Feta Pizza,monday,7,19,L,1
The Spinach and Feta Pizza,monday,7,19,M,1
The Spinach and Feta Pizza,monday,7,19,S,1
The Spinach and Feta Pizza,monday,7,20,S,1
The Spinach and Feta Pizza,monday,7,21,M,1
The Spinach and Feta Pizza,monday,8,11,L,2
The Spinach and Feta Pizza,monday,8,12,M,1
The Spinach and Feta Pizza,monday,8,13,M,2
The Spinach and Feta Pizza,monday,8,14,M,2
The Spinach and Feta Pizza,monday,8,15,L,1
The Spinach and Feta Pizza,monday,8,16,L,1
The Spinach and Feta Pizza,monday,8,16,M,2
The Spinach and Feta Pizza,monday,8,16,S,1
The Spinach and Feta Pizza,monday,8,17,M,1
The Spinach and Feta Pizza,monday,8,19,M,2
The Spinach and Feta Pizza,monday,8,19,S,1
The Spinach and Feta Pizza,monday,8,20,L,1
The Spinach and Feta Pizza,monday,8,20,M,3
The Spinach and Feta Pizza,monday,8,21,L,2
The Spinach and Feta Pizza,monday,8,22,L,1
The Spinach and Feta Pizza,monday,9,12,M,2
The Spinach and Feta Pizza,monday,9,12,S,1
The Spinach and Feta Pizza,monday,9,13,L,1
The Spinach and Feta Pizza,monday,9,13,S,1
The Spinach and Feta Pizza,monday,9,14,S,1
The Spinach and Feta Pizza,monday,9,15,L,1
The Spinach and Feta Pizza,monday,9,17,L,1
The Spinach and Feta Pizza,monday,9,18,L,1
The Spinach and Feta Pizza,monday,9,18,S,1
The Spinach and Feta Pizza,monday,9,19,M,1
The Spinach and Feta Pizza,monday,11,11,M,1
The Spinach and Feta Pizza,monday,11,12,L,1
The Spinach and Feta Pizza,monday,11,12,M,1
The Spinach and Feta Pizza,monday,11,12,S,1
The Spinach and Feta Pizza,monday,11,13,L,1
The Spinach and Feta Pizza,monday,11,13,M,2
The Spinach and Feta Pizza,monday,11,14,L,1
The Spinach and Feta Pizza,monday,11,14,S,1
The Spinach and Feta Pizza,monday,11,15,L,1
The Spinach and Feta Pizza,monday,11,15,M,1
The Spinach and Feta Pizza,monday,11,16,M,1
The Spinach and Feta Pizza,monday,11,18,L,2
The Spinach and Feta Pizza,monday,11,18,M,2
The Spinach and Feta Pizza,monday,11,19,M,1
The Spinach and Feta Pizza,monday,11,19,S,2
The Spinach and Feta Pizza,monday,12,11,L,2
The Spinach and Feta Pizza,monday,12,12,M,3
The Spinach and Feta Pizza,monday,12,12,S,2
The Spinach and Feta Pizza,monday,12,16,M,2
The Spinach and Feta Pizza,monday,12,17,L,1
The Spinach and Feta Pizza,monday,12,17,M,1
The Spinach and Feta Pizza,monday,12,18,M,2
The Spinach and Feta Pizza,monday,12,18,S,1
The Spinach and Feta Pizza,monday,12,19,S,1
The Spinach and Feta Pizza,saturday,1,13,M,2
The Spinach and Feta Pizza,saturday,1,13,S,1
The Spinach and Feta Pizza,saturday,1,14,M,1
The Spinach and Feta Pizza,saturday,1,15,L,1
The Spinach and Feta Pizza,saturday,1,16,L,3
The Spinach and Feta Pizza,saturday,1,18,L,1
The Spinach and Feta Pizza,saturday,1,20,M,1
The Spinach and Feta Pizza,saturday,1,20,S,1
The Spinach and Feta Pizza,saturday,1,21,L,1
The Spinach and Feta Pizza,saturday,2,11,M,1
The Spinach and Feta Pizza,saturday,2,15,M,1
The Spinach and Feta Pizza,saturday,2,15,S,1
The Spinach and Feta Pizza,saturday,2,16,M,1
The Spinach and Feta Pizza,saturday,2,16,S,1
The Spinach and Feta Pizza,saturday,2,17,S,2
The Spinach and Feta Pizza,saturday,2,18,S,1
The Spinach and Feta Pizza,saturday,2,19,L,2
The Spinach and Feta Pizza,saturday,2,19,M,2
The Spinach and Feta Pizza,saturday,2,20,M,1
The Spinach and Feta Pizza,saturday,2,21,L,1
The Spinach and Feta Pizza,saturday,2,21,M,1
The Spinach and Feta Pizza,saturday,3,11,S,1
The Spinach and Feta Pizza,saturday,3,12,L,2
The Spinach and Feta Pizza,saturday,3,12,M,2
The Spinach and Feta Pizza,saturday,3,13,L,2
The Spinach and Feta Pizza,saturday,3,13,S,1
The Spinach and Feta Pizza,saturday,3,14,M,1
The Spinach and Feta Pizza,saturday,3,15,M,1
The Spinach and Feta Pizza,saturday,3,16,L,1
The Spinach and Feta Pizza,saturday,3,17,S,2
The Spinach and Feta Pizza,saturday,3,18,S,1
The Spinach and Feta Pizza,saturday,3,20,M,1
The Spinach and Feta Pizza,saturday,3,21,M,1
The Spinach and Feta Pizza,saturday,3,21,S,1
The Spinach and Feta Pizza,saturday,3,22,L,1
The Spinach and Feta Pizza,saturday,3,23,S,1
The Spinach and Feta Pizza,saturday,4,12,M,1
The Spinach and Feta Pizza,saturday,4,13,M,1
The Spinach and Feta Pizza,saturday,4,13,S,1
The Spinach and Feta Pizza,saturday,4,14,M,1
The Spinach and Feta Pizza,saturday,4,16,L,1
The Spinach and Feta Pizza,saturday,4,16,M,1
The Spinach and Feta Pizza,saturday,4,16,S,2
The Spinach and Feta Pizza,saturday,4,17,L,1
The Spinach and Feta Pizza,saturday,4,17,S,1
The Spinach and Feta Pizza,saturday,4,18,L,1
The Spinach and Feta Pizza,saturday,4,18,M,1
The Spinach and Feta Pizza,saturday,4,19,L,1
The Spinach and Feta Pizza,saturday,4,19,M,1
The Spinach and Feta Pizza,saturday,4,20,L,2
The Spinach and Feta Pizza,saturday,4,22,M,1
The Spinach and Feta Pizza,saturday,5,12,L,1
The Spinach and Feta Pizza,saturday,5,12,S,2
The Spinach and Feta Pizza,saturday,5,13,L,1
The Spinach and Feta Pizza,saturday,5,13,M,1
The Spinach and Feta Pizza,saturday,5,14,S,1
The Spinach and Feta Pizza,saturday,5,15,M,1
The Spinach and Feta Pizza,saturday,5,16,L,3
The Spinach and Feta Pizza,saturday,5,16,S,1
The Spinach and Feta Pizza,saturday,5,17,L,1
The Spinach and Feta Pizza,saturday,5,17,M,3
The Spinach and Feta Pizza,saturday,5,17,S,1
The Spinach and Feta Pizza,saturday,5,18,M,1
The Spinach and Feta Pizza,saturday,5,19,M,1
The Spinach and Feta Pizza,saturday,5,19,S,2
The Spinach and Feta Pizza,saturday,5,20,M,1
The Spinach and Feta Pizza,saturday,5,20,S,2
The Spinach and Feta Pizza,saturday,5,21,M,4
The Spinach and Feta Pizza,saturday,6,12,S,1
The Spinach and Feta Pizza,saturday,6,13,L,1
The Spinach and Feta Pizza,saturday,6,14,L,1
The Spinach and Feta Pizza,saturday,6,15,M,1
The Spinach and Feta Pizza,saturday,6,16,M,2
The Spinach and Feta Pizza,saturday,6,17,S,1
The Spinach and Feta Pizza,saturday,6,20,L,1
The Spinach and Feta Pizza,saturday,6,20,M,1
The Spinach and Feta Pizza,saturday,7,11,L,1
The Spinach and Feta Pizza,saturday,7,13,S,1
The Spinach and Feta Pizza,saturday,7,14,S,1
The Spinach and Feta Pizza,saturday,7,15,S,1
The Spinach and Feta Pizza,saturday,7,16,L,1
The Spinach and Feta Pizza,saturday,7,16,M,1
The Spinach and Feta Pizza,saturday,7,16,S,1
The Spinach and Feta Pizza,saturday,7,17,M,1
The Spinach and Feta Pizza,saturday,7,18,L,1
The Spinach and Feta Pizza,saturday,7,18,M,1
The Spinach and Feta Pizza,saturday,7,18,S,1
The Spinach and Feta Pizza,saturday,7,19,L,1
The Spinach and Feta Pizza,saturday,7,19,M,1
The Spinach and Feta Pizza,saturday,7,19,S,1
The Spinach and Feta Pizza,saturday,7,20,S,1
The Spinach and Feta Pizza,saturday,7,21,S,2
The Spinach and Feta Pizza,saturday,8,11,L,1
The Spinach and Feta Pizza,saturday,8,11,M,1
The Spinach and Feta Pizza,saturday,8,12,L,1
The Spinach and Feta Pizza,saturday,8,12,M,1
The Spinach and Feta Pizza,saturday,8,14,L,1
The Spinach and Feta Pizza,saturday,8,15,M,2
The Spinach and Feta Pizza,saturday,8,16,M,1
The Spinach and Feta Pizza,saturday,8,16,S,1
The Spinach and Feta Pizza,saturday,8,17,L,2
The Spinach and Feta Pizza,saturday,8,17,S,1
The Spinach and Feta Pizza,saturday,8,18,M,2
The Spinach and Feta Pizza,saturday,8,18,S,1
The Spinach and Feta Pizza,saturday,8,20,M,1
The Spinach and Feta Pizza,saturday,8,20,S,2
The Spinach and Feta Pizza,saturday,8,21,L,1
The Spinach and Feta Pizza,saturday,8,21,M,4
The Spinach and Feta Pizza,saturday,8,21,S,1
The Spinach and Feta Pizza,saturday,8,22,L,2
The Spinach and Feta Pizza,saturday,9,11,M,2
The Spinach and Feta Pizza,saturday,9,13,L,1
The Spinach and Feta Pizza,saturday,9,13,S,2
The Spinach and Feta Pizza,saturday,9,14,L,1
The Spinach and Feta Pizza,saturday,9,15,S,1
The Spinach and Feta Pizza,saturday,9,16,L,1
The Spinach and Feta Pizza,saturday,9,17,M,2
The Spinach and Feta Pizza,saturday,9,18,M,1
The Spinach and Feta Pizza,saturday,9,18,S,1
The Spinach and Feta Pizza,saturday,9,19,S,1
The Spinach and Feta Pizza,saturday,9,21,S,2
The Spinach and Feta Pizza,saturday,9,22,M,1
The Spinach and Feta Pizza,saturday,10,12,M,1
The Spinach and Feta Pizza,saturday,10,12,S,1
The Spinach and Feta Pizza,saturday,10,13,S,1
The Spinach and Feta Pizza,saturday,10,14,S,2
The Spinach and Feta Pizza,saturday,10,15,L,2
